time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CPP_End,3_months_or_less,3_months_or_less_percent,more_than_3_months_6_months,more_than_3_months_6_months_percent,more_than_6_months_less_than_1_year,more_than_6_months_less_than_1_year_percent,1_year_less_than_2_years,1_year_less_than_2_years_percent,2_years_or_more,2_years_or_more_percent
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Child Protection Plans ending by length of time,560,105,18.8,39,7,221,39.5,159,28.4,36,6.4
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Child Protection Plans ending by length of time,1007,87,8.6,106,10.5,498,49.5,277,27.5,39,3.9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Child Protection Plans ending by length of time,484,45,9.3,67,13.8,229,47.3,129,26.7,14,2.9
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Child Protection Plans ending by length of time,622,81,13,55,8.8,306,49.2,169,27.2,11,1.8
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Child Protection Plans ending by length of time,448,59,13.2,65,14.5,219,48.9,98,21.9,7,1.6
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Child Protection Plans ending by length of time,482,90,18.7,81,16.8,189,39.2,114,23.7,8,1.7
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Child Protection Plans ending by length of time,596,81,13.6,57,9.6,230,38.6,170,28.5,58,9.7
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Child Protection Plans ending by length of time,896,172,19.2,87,9.7,408,45.5,207,23.1,22,2.5
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Child Protection Plans ending by length of time,17,7,41.2,6,35.3,c,c,c,c,0,0
2022,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Child Protection Plans ending by length of time,471,104,22.1,62,13.2,167,35.5,111,23.6,27,5.7
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Child Protection Plans ending by length of time,1563,299,19.1,116,7.4,649,41.5,421,26.9,78,5
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Child Protection Plans ending by length of time,539,97,18,76,14.1,236,43.8,120,22.3,10,1.9
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Child Protection Plans ending by length of time,389,82,21.1,38,9.8,156,40.1,105,27,8,2.1
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Child Protection Plans ending by length of time,205,57,27.8,63,30.7,59,28.8,c,c,c,c
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Child Protection Plans ending by length of time,556,96,17.3,62,11.2,228,41,157,28.2,13,2.3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Child Protection Plans ending by length of time,372,78,21,46,12.4,170,45.7,57,15.3,21,5.6
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Child Protection Plans ending by length of time,197,31,15.7,24,12.2,100,50.8,36,18.3,6,3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Child Protection Plans ending by length of time,809,145,17.9,111,13.7,337,41.7,181,22.4,35,4.3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Child Protection Plans ending by length of time,644,110,17.1,60,9.3,315,48.9,140,21.7,19,3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Child Protection Plans ending by length of time,212,42,19.8,29,13.7,90,42.5,51,24.1,0,0
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Child Protection Plans ending by length of time,350,123,35.1,75,21.4,85,24.3,48,13.7,19,5.4
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Child Protection Plans ending by length of time,485,87,17.9,51,10.5,230,47.4,89,18.4,28,5.8
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Child Protection Plans ending by length of time,270,40,14.8,34,12.6,118,43.7,61,22.6,17,6.3
2022,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Child Protection Plans ending by length of time,632,125,19.8,62,9.8,277,43.8,158,25,10,1.6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Child Protection Plans ending by length of time,174,30,17.2,24,13.8,77,44.3,36,20.7,7,4
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Child Protection Plans ending by length of time,554,93,16.8,c,c,258,46.6,142,25.6,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Child Protection Plans ending by length of time,191,23,12,18,9.4,86,45,44,23,20,10.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Child Protection Plans ending by length of time,735,101,13.7,114,15.5,282,38.4,212,28.8,26,3.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Child Protection Plans ending by length of time,618,149,24.1,c,c,252,40.8,120,19.4,c,c
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Child Protection Plans ending by length of time,466,69,14.8,61,13.1,204,43.8,124,26.6,8,1.7
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Child Protection Plans ending by length of time,641,189,29.5,75,11.7,186,29,151,23.6,40,6.2
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Child Protection Plans ending by length of time,338,39,11.5,27,8,159,47,101,29.9,12,3.6
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Child Protection Plans ending by length of time,198,44,22.2,19,9.6,75,37.9,53,26.8,7,3.5
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Child Protection Plans ending by length of time,561,64,11.4,51,9.1,267,47.6,164,29.2,15,2.7
2022,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Child Protection Plans ending by length of time,167,38,22.8,43,25.7,56,33.5,24,14.4,6,3.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Child Protection Plans ending by length of time,212,43,20.3,c,c,73,34.4,61,28.8,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Child Protection Plans ending by length of time,301,56,18.6,34,11.3,116,38.5,78,25.9,17,5.6
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E06000060,Buckinghamshire,Child Protection Plans ending by length of time,650,104,16,69,10.6,292,44.9,169,26,16,2.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Child Protection Plans ending by length of time,578,109,18.9,49,8.5,214,37,166,28.7,40,6.9
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Child Protection Plans ending by length of time,1364,321,23.5,180,13.2,538,39.4,292,21.4,33,2.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Child Protection Plans ending by length of time,261,58,22.2,26,10,124,47.5,43,16.5,10,3.8
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Child Protection Plans ending by length of time,1384,112,8.1,114,8.2,689,49.8,408,29.5,61,4.4
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Child Protection Plans ending by length of time,177,32,18.1,c,c,56,31.6,57,32.2,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Child Protection Plans ending by length of time,256,63,24.6,c,c,100,39.1,66,25.8,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Child Protection Plans ending by length of time,648,173,26.7,56,8.6,262,40.4,144,22.2,13,2
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Child Protection Plans ending by length of time,275,49,17.8,27,9.8,97,35.3,87,31.6,15,5.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Child Protection Plans ending by length of time,311,101,32.5,c,c,116,37.3,65,20.9,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Child Protection Plans ending by length of time,351,58,16.5,35,10,136,38.7,109,31.1,13,3.7
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Child Protection Plans ending by length of time,426,78,18.3,64,15,197,46.2,78,18.3,9,2.1
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Child Protection Plans ending by length of time,931,80,8.6,68,7.3,467,50.2,283,30.4,33,3.5
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Child Protection Plans ending by length of time,202,63,31.2,c,c,106,52.5,23,11.4,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Child Protection Plans ending by length of time,1181,140,11.9,141,11.9,512,43.4,349,29.6,39,3.3
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Child Protection Plans ending by length of time,175,51,29.1,c,c,84,48,30,17.1,c,c
2022,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Child Protection Plans ending by length of time,177,11,6.2,17,9.6,79,44.6,56,31.6,14,7.9
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Child Protection Plans ending by length of time,134,27,20.1,17,12.7,42,31.3,40,29.9,8,6
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,839,E06000058,"Bournemouth, Christchurch and Poole",Child Protection Plans ending by length of time,517,154,29.8,83,16.1,179,34.6,93,18,8,1.5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Child Protection Plans ending by length of time,302,72,23.8,52,17.2,95,31.5,76,25.2,7,2.3
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Child Protection Plans ending by length of time,438,60,13.7,49,11.2,161,36.8,159,36.3,9,2.1
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Child Protection Plans ending by length of time,683,94,13.8,56,8.2,330,48.3,178,26.1,25,3.7
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Child Protection Plans ending by length of time,407,100,24.6,c,c,146,35.9,94,23.1,c,c
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Child Protection Plans ending by length of time,870,149,17.1,109,12.5,350,40.2,214,24.6,48,5.5
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Child Protection Plans ending by length of time,0,0,z,0,z,0,z,0,z,0,z
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Child Protection Plans ending by length of time,115,28,24.3,c,c,55,47.8,18,15.7,c,c
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Child Protection Plans ending by length of time,407,72,17.7,51,12.5,136,33.4,119,29.2,29,7.1
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Child Protection Plans ending by length of time,376,97,25.8,c,c,133,35.4,85,22.6,c,c
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Child Protection Plans ending by length of time,223,22,9.9,31,13.9,108,48.4,53,23.8,9,4
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Child Protection Plans ending by length of time,217,35,16.1,11,5.1,122,56.2,49,22.6,0,0
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Child Protection Plans ending by length of time,260,44,16.9,28,10.8,123,47.3,54,20.8,11,4.2
2022,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Child Protection Plans ending by length of time,344,47,13.7,26,7.6,165,48,91,26.5,15,4.4
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Child Protection Plans ending by length of time,369,42,11.4,32,8.7,134,36.3,111,30.1,50,13.6
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Child Protection Plans ending by length of time,c,0,0,0,0,0,0,c,c,0,0
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Child Protection Plans ending by length of time,x,x,x,x,x,x,x,x,x,x,x
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Child Protection Plans ending by length of time,98,36,36.7,c,c,24,24.5,28,28.6,c,c
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Child Protection Plans ending by length of time,307,33,10.7,22,7.2,141,45.9,105,34.2,6,2
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Child Protection Plans ending by length of time,206,26,12.6,17,8.3,77,37.4,74,35.9,12,5.8
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Child Protection Plans ending by length of time,44,22,50,c,c,10,22.7,9,20.5,c,c
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Child Protection Plans ending by length of time,310,56,18.1,42,13.5,148,47.7,56,18.1,8,2.6
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Child Protection Plans ending by length of time,337,80,23.7,38,11.3,130,38.6,79,23.4,10,3
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Child Protection Plans ending by length of time,525,122,23.2,63,12,211,40.2,109,20.8,20,3.8
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Child Protection Plans ending by length of time,478,82,17.2,35,7.3,223,46.7,109,22.8,29,6.1
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Child Protection Plans ending by length of time,429,122,28.4,43,10,173,40.3,83,19.3,8,1.9
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Child Protection Plans ending by length of time,225,52,23.1,12,5.3,87,38.7,64,28.4,10,4.4
2022,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Child Protection Plans ending by length of time,58,11,19,c,c,29,50,9,15.5,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Child Protection Plans ending by length of time,359,50,13.9,40,11.1,141,39.3,110,30.6,18,5
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Child Protection Plans ending by length of time,174,21,12.1,19,10.9,68,39.1,59,33.9,7,4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Child Protection Plans ending by length of time,274,53,19.3,53,19.3,122,44.5,c,c,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Child Protection Plans ending by length of time,321,55,17.1,32,10,173,53.9,52,16.2,9,2.8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Child Protection Plans ending by length of time,385,68,17.7,c,c,199,51.7,80,20.8,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Child Protection Plans ending by length of time,455,123,27,59,13,193,42.4,71,15.6,9,2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Child Protection Plans ending by length of time,272,58,21.3,19,7,99,36.4,85,31.3,11,4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Child Protection Plans ending by length of time,337,83,24.6,c,c,136,40.4,91,27,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Child Protection Plans ending by length of time,264,26,9.8,25,9.5,123,46.6,76,28.8,14,5.3
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Child Protection Plans ending by length of time,349,47,13.5,16,4.6,179,51.3,94,26.9,13,3.7
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Child Protection Plans ending by length of time,274,39,14.2,51,18.6,137,50,30,10.9,17,6.2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Child Protection Plans ending by length of time,315,40,12.7,35,11.1,114,36.2,102,32.4,24,7.6
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Child Protection Plans ending by length of time,316,51,16.1,29,9.2,149,47.2,73,23.1,14,4.4
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Child Protection Plans ending by length of time,174,19,10.9,11,6.3,68,39.1,57,32.8,19,10.9
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Child Protection Plans ending by length of time,200,c,c,23,11.5,100,50,50,25,c,c
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Child Protection Plans ending by length of time,340,59,17.4,47,13.8,152,44.7,59,17.4,23,6.8
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Child Protection Plans ending by length of time,156,11,7.1,13,8.3,78,50,42,26.9,12,7.7
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Child Protection Plans ending by length of time,306,46,15,31,10.1,166,54.2,50,16.3,13,4.2
2022,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Child Protection Plans ending by length of time,319,61,19.1,32,10,115,36.1,86,27,25,7.8
2021,Reporting year,National,E92000001,England,,,,,,Child Protection Plans ending by length of time,65200,11250,17.3,7100,10.9,28080,43.1,16370,25.1,2410,3.7
2021,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Child Protection Plans ending by length of time,4970,840,17,580,11.7,2300,46.3,1130,22.7,110,2.2
2021,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Child Protection Plans ending by length of time,9760,1610,16.5,1070,10.9,4060,41.6,2640,27.1,380,3.9
2021,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Child Protection Plans ending by length of time,7770,1350,17.3,780,10,3440,44.2,1960,25.2,250,3.3
2021,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Child Protection Plans ending by length of time,5950,920,15.4,730,12.2,2650,44.6,1440,24.2,210,3.5
2021,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Child Protection Plans ending by length of time,7830,1360,17.4,810,10.3,3520,44.9,1880,24,260,3.3
2021,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Child Protection Plans ending by length of time,4460,730,16.2,600,13.4,1920,43,1100,24.7,120,2.7
2021,Reporting year,Regional,E92000001,England,E12000007,London,,,,Child Protection Plans ending by length of time,8790,1560,17.7,930,10.6,3550,40.4,2380,27,380,4.3
2021,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Child Protection Plans ending by length of time,10350,1890,18.2,990,9.5,4430,42.8,2610,25.2,440,4.2
2021,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Child Protection Plans ending by length of time,5320,1000,18.9,620,11.7,2210,41.6,1220,23,260,4.8
2021,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Child Protection Plans ending by length of time,3370,600,17.9,370,11,1300,38.4,910,27.1,190,5.7
2021,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Child Protection Plans ending by length of time,5410,950,17.6,560,10.4,2250,41.6,1460,27,190,3.5
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Child Protection Plans ending by length of time,674,137,20.3,79,11.7,319,47.3,130,19.3,9,1.3
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Child Protection Plans ending by length of time,115,15,13,14,12.2,49,42.6,37,32.2,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Child Protection Plans ending by length of time,347,56,16.1,46,13.3,137,39.5,96,27.7,12,3.5
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Child Protection Plans ending by length of time,212,36,17,c,c,95,44.8,55,25.9,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Child Protection Plans ending by length of time,580,97,16.7,62,10.7,322,55.5,81,14,18,3.1
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Child Protection Plans ending by length of time,620,69,11.1,62,10,228,36.8,226,36.5,35,5.6
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Child Protection Plans ending by length of time,201,29,14.4,c,c,88,43.8,55,27.4,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Child Protection Plans ending by length of time,592,116,19.6,c,c,289,48.8,127,21.5,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Child Protection Plans ending by length of time,368,51,13.9,c,c,198,53.8,78,21.2,c,c
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Child Protection Plans ending by length of time,255,52,20.4,37,14.5,106,41.6,60,23.5,0,0
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Child Protection Plans ending by length of time,424,61,14.4,60,14.2,204,48.1,82,19.3,17,4
2021,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Child Protection Plans ending by length of time,583,125,21.4,79,13.6,268,46,103,17.7,8,1.4
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Child Protection Plans ending by length of time,341,79,23.2,34,10,151,44.3,67,19.6,10,2.9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Child Protection Plans ending by length of time,362,61,16.9,40,11,106,29.3,142,39.2,13,3.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Child Protection Plans ending by length of time,401,46,11.5,42,10.5,219,54.6,84,20.9,10,2.5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Child Protection Plans ending by length of time,213,45,21.1,43,20.2,86,40.4,c,c,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Child Protection Plans ending by length of time,308,46,14.9,19,6.2,141,45.8,92,29.9,10,3.2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Child Protection Plans ending by length of time,284,52,18.3,c,c,133,46.8,74,26.1,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Child Protection Plans ending by length of time,718,84,11.7,58,8.1,293,40.8,247,34.4,36,5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Child Protection Plans ending by length of time,201,43,21.4,c,c,100,49.8,35,17.4,c,c
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Child Protection Plans ending by length of time,210,33,15.7,29,13.8,74,35.2,64,30.5,10,4.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Child Protection Plans ending by length of time,1146,204,17.8,144,12.6,452,39.4,302,26.4,44,3.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Child Protection Plans ending by length of time,708,154,21.8,94,13.3,278,39.3,162,22.9,20,2.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Child Protection Plans ending by length of time,865,130,15,90,10.4,338,39.1,267,30.9,40,4.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Child Protection Plans ending by length of time,545,144,26.4,57,10.5,211,38.7,114,20.9,19,3.5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Child Protection Plans ending by length of time,387,55,14.2,44,11.4,156,40.3,126,32.6,6,1.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Child Protection Plans ending by length of time,532,41,7.7,26,4.9,249,46.8,176,33.1,40,7.5
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Child Protection Plans ending by length of time,305,58,19,25,8.2,134,43.9,74,24.3,14,4.6
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Child Protection Plans ending by length of time,285,39,13.7,25,8.8,143,50.2,72,25.3,6,2.1
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Child Protection Plans ending by length of time,252,44,17.5,38,15.1,99,39.3,58,23,13,5.2
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Child Protection Plans ending by length of time,421,78,18.5,37,8.8,147,34.9,134,31.8,25,5.9
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Child Protection Plans ending by length of time,271,42,15.5,39,14.4,99,36.5,83,30.6,8,3
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Child Protection Plans ending by length of time,149,26,17.4,8,5.4,57,38.3,51,34.2,7,4.7
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Child Protection Plans ending by length of time,509,56,11,91,17.9,240,47.2,108,21.2,14,2.8
2021,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Child Protection Plans ending by length of time,346,51,14.7,44,12.7,153,44.2,75,21.7,23,6.6
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Child Protection Plans ending by length of time,340,58,17.1,18,5.3,159,46.8,90,26.5,15,4.4
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Child Protection Plans ending by length of time,1124,150,13.3,151,13.4,458,40.7,328,29.2,37,3.3
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Child Protection Plans ending by length of time,339,65,19.2,29,8.6,126,37.2,102,30.1,17,5
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Child Protection Plans ending by length of time,401,87,21.7,56,14,171,42.6,79,19.7,8,2
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Child Protection Plans ending by length of time,325,43,13.2,31,9.5,176,54.2,65,20,10,3.1
2021,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Child Protection Plans ending by length of time,686,131,19.1,55,8,287,41.8,176,25.7,37,5.4
