time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Anypoint_episodes,Anypoint_episodes_rate,Anypoint_child,Anypoint_child_rate,Started_episodes,Started_episodes_rate,Started_child,Started_child_rate,Ended_episodes,Ended_episodes_rate,Ended_child,Ended_child_rate,At31_episodes,At31_episodes_rate,Awaiting_assessment,Awaiting_assessment_rate
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Children in Need,5996,581.7,5619,545.1,3268,317,3084,299.2,2770,268.7,2662,258.3,3226,313,156,15.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Children in Need,3217,809.8,3116,784.4,1326,333.8,1293,325.5,1174,295.5,1163,292.8,2043,514.3,159,40
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Children in Need,47,673.4,47,673.4,19,272.2,19,272.2,11,157.6,11,157.6,36,515.8,c,c
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Children in Need,6001,1022.8,5565,948.5,3551,605.2,3325,566.7,3153,537.4,3021,514.9,2848,485.4,409,69.7
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Children in Need,2531,771.1,2390,728.1,1173,357.4,1089,331.8,972,296.1,913,278.2,1559,475,171,52.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Children in Need,3727,630.5,3555,601.4,1225,207.2,1129,191,1345,227.5,1249,211.3,2382,402.9,225,38.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Children in Need,4446,1203.4,4072,1102.2,2411,652.6,2237,605.5,2352,636.6,2209,597.9,2094,566.8,90,24.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Children in Need,2482,947.4,2233,852.3,1488,568,1350,515.3,1471,561.5,1377,525.6,1011,385.9,75,28.6
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Children in Need,4801,791.4,4715,777.2,1598,263.4,1583,260.9,1452,239.4,1438,237,3349,552.1,243,40.1
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Children in Need,5725,862.8,5344,805.4,2816,424.4,2636,397.3,3005,452.9,2827,426.1,2720,409.9,103,15.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Children in Need,5885,715.3,5621,683.2,3381,410.9,3265,396.8,1813,220.4,1726,209.8,4072,494.9,587,71.3
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Children in Need,5006,832.2,4857,807.4,2244,373,2168,360.4,1763,293.1,1737,288.7,3243,539.1,391,65
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Children in Need,4546,756.8,4377,728.6,2466,410.5,2410,401.2,2044,340.3,2001,333.1,2502,416.5,639,106.4
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Children in Need,3716,631,3282,557.3,2260,383.8,2079,353,1890,320.9,1596,271,1826,310.1,156,26.5
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Children in Need,3403,964.8,3311,938.7,1443,409.1,1410,399.8,1255,355.8,1228,348.2,2148,609,92,26.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Children in Need,5419,913.4,4994,841.8,3362,566.7,3100,522.5,3093,521.4,2880,485.5,2326,392.1,528,89
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Children in Need,4277,493.2,3865,445.7,2469,284.7,2232,257.4,2474,285.3,2299,265.1,1803,207.9,59,6.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Children in Need,3149,567,3003,540.7,1704,306.8,1624,292.4,1390,250.3,1348,242.7,1759,316.7,104,18.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Children in Need,3909,526.8,3775,508.8,2250,303.3,2182,294.1,2020,272.3,1977,266.5,1889,254.6,110,14.8
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Children in Need,3623,510.9,3467,488.9,1713,241.6,1643,231.7,1365,192.5,1323,186.6,2258,318.4,199,28.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Children in Need,6181,676.7,5833,638.6,2906,318.1,2731,299,2480,271.5,2349,257.2,3701,405.2,249,27.3
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Children in Need,5820,718.4,5455,673.3,3112,384.1,2957,365,2926,361.2,2805,346.2,2894,357.2,373,46
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Children in Need,5141,622.9,4676,566.5,3235,392,2942,356.5,2807,340.1,2622,317.7,2334,282.8,45,5.5
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Children in Need,3929,613.6,3846,600.7,1831,286,1815,283.5,1518,237.1,1510,235.8,2411,376.5,288,45
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Children in Need,2642,459.8,2545,442.9,1193,207.6,1181,205.5,1048,182.4,1033,179.8,1594,277.4,277,48.2
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Children in Need,2500,468.6,2425,454.6,1610,301.8,1583,296.7,829,155.4,803,150.5,1671,313.2,544,102
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Children in Need,4165,607.9,3908,570.4,2259,329.7,2104,307.1,2041,297.9,1926,281.1,2124,310,73,10.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Children in Need,4343,699.9,3922,632.1,2539,409.2,2265,365,2662,429,2427,391.1,1681,270.9,80,12.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Children in Need,1807,507,1688,473.6,1017,285.4,964,270.5,918,257.6,898,252,889,249.4,14,3.9
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Children in Need,2450,531.6,2348,509.5,1083,235,1043,226.3,906,196.6,875,189.9,1544,335,51,11.1
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Children in Need,6079,811.3,5593,746.4,3793,506.2,3529,471,3560,475.1,3385,451.7,2519,336.2,20,2.7
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Children in Need,1487,343,1416,326.6,838,193.3,794,183.1,592,136.5,564,130.1,895,206.4,182,42
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Children in Need,2657,585.4,2579,568.2,1384,304.9,1349,297.2,705,155.3,684,150.7,1952,430.1,68,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Children in Need,5091,800.1,4776,750.6,2556,401.7,2403,377.7,2015,316.7,1896,298,3076,483.4,406,63.8
2014,Reporting year,National,E92000001,England,,,,,,Children in Need,767910,669.3,708780,617.8,425710,371.1,392880,342.4,373100,325.2,347920,303.2,395480,344.7,27930,24.3
2014,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Children in Need,45830,875.5,42400,810,22770,435,20940,400,21890,418.2,20500,391.6,23940,457.3,750,14.3
2014,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Children in Need,107270,710.7,98870,655.1,57580,381.5,52940,350.8,52920,350.6,49380,327.2,55020,364.5,2850,18.9
2014,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Children in Need,84850,747.4,78010,687.1,45600,401.6,42180,371.5,44570,392.6,41620,366.6,40280,354.8,2940,25.9
2014,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Children in Need,60210,627.3,56360,587.2,36150,376.7,33910,353.3,27040,281.7,25640,267.2,33170,345.6,3370,35.1
2014,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Children in Need,86430,690.8,80350,642.2,48270,385.8,44830,358.3,39100,312.5,36930,295.2,47320,378.2,3100,24.8
2014,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Children in Need,67770,532.6,63040,495.4,40120,315.3,37190,292.3,31750,249.5,29900,235,36020,283.1,2450,19.3
2014,Reporting year,Regional,E92000001,England,E12000007,London,,,,Children in Need,127350,679.4,120320,641.9,68250,364.1,64650,344.9,58300,311,55660,297,69050,368.4,5700,30.4
2014,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Children in Need,114650,609.1,102310,543.5,65720,349.1,58580,311.2,61490,326.7,55030,292.3,53160,282.4,3400,18.1
2014,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Children in Need,73560,690.8,67130,630.4,41250,387.4,37670,353.7,36030,338.3,33260,312.3,37530,352.4,3380,31.7
2014,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Children in Need,55420,820.8,52690,780.4,27960,414.1,26510,392.6,23770,352.1,22820,338,31640,468.6,2920,43.2
2014,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Children in Need,71930,599.8,67630,564,40300,336.1,38140,318,34530,287.9,32850,273.9,37410,312,2780,23.2
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Children in Need,1371,603.1,1348,593,641,282,622,273.6,474,208.5,468,205.9,897,394.6,8,3.5
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Children in Need,7419,744.7,6692,671.7,3537,355,3125,313.7,4391,440.8,3924,393.9,3028,303.9,205,20.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Children in Need,2960,741.1,2844,712,1844,461.7,1734,434.1,1358,340,1327,332.2,1602,401.1,33,8.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Children in Need,2169,1074.9,2017,999.6,1096,543.1,1026,508.4,943,467.3,895,443.5,1226,607.6,13,6.4
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Children in Need,3910,1233.1,3755,1184.2,1520,479.4,1495,471.5,1713,540.2,1678,529.2,2197,692.9,150,47.3
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Children in Need,4254,774.3,3983,725,2060,375,1965,357.7,1808,329.1,1745,317.6,2446,445.2,25,4.6
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Children in Need,2256,557.4,2185,539.8,920,227.3,901,222.6,691,170.7,682,168.5,1565,386.6,22,5.4
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Children in Need,7457,1237.2,6591,1093.5,4294,712.4,3718,616.9,3776,626.5,3388,562.1,3681,610.7,93,15.4
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Children in Need,2449,890.5,2265,823.6,1104,401.4,1032,375.3,1279,465.1,1220,443.6,1170,425.4,33,12
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Children in Need,2493,854.1,2344,803.1,1163,398.5,1105,378.6,1103,377.9,1074,368,1390,476.2,81,27.8
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Children in Need,3556,838,3388,798.5,1380,325.2,1345,317,1483,349.5,1439,339.1,2073,488.5,c,c
2014,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Children in Need,5532,1015.4,4985,915,3214,589.9,2870,526.8,2869,526.6,2662,488.6,2663,488.8,84,15.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Children in Need,3061,785.1,2838,727.9,1448,371.4,1365,350.1,1546,396.5,1477,378.8,1515,388.6,10,2.6
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Children in Need,3217,1107.5,3035,1044.8,1722,592.8,1615,556,1333,458.9,1278,440,1884,648.6,274,94.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Children in Need,4853,734.1,4537,686.3,2587,391.4,2465,372.9,2250,340.4,2158,326.5,2603,393.8,61,9.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Children in Need,3632,854.8,3245,763.7,2302,541.8,2078,489.1,1791,421.5,1681,395.6,1841,433.3,26,6.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Children in Need,4330,578.2,3910,522.1,2439,325.7,2225,297.1,2214,295.6,2071,276.5,2116,282.5,8,1.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Children in Need,4064,612.4,3628,546.7,2130,321,1890,284.8,1988,299.6,1786,269.2,2076,312.9,160,24.1
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Children in Need,6329,675.2,5926,632.2,3305,352.6,3153,336.4,2441,260.4,2359,251.7,3888,414.8,82,8.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Children in Need,2098,749.5,1965,702,1146,409.4,1099,392.6,952,340.1,936,334.4,1146,409.4,14,5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Children in Need,2763,854.2,2409,744.7,1638,506.4,1395,431.3,1582,489.1,1402,433.4,1181,365.1,35,10.8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Children in Need,x,x,x,x,x,x,x,x,x,x,x,x,9034,370.7,169,6.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Children in Need,8122,914.3,7508,845.2,3868,435.4,3561,400.9,4436,499.4,4180,470.6,3686,414.9,93,10.5
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Children in Need,7873,693.6,7595,669.1,4264,375.6,4024,354.5,2718,239.4,2613,230.2,5155,454.1,1205,106.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Children in Need,3000,520.6,2800,485.9,1587,275.4,1483,257.3,1320,229,1264,219.3,1680,291.5,140,24.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Children in Need,5638,1110.6,4954,975.9,3382,666.2,2972,585.5,3422,674.1,3020,594.9,2216,436.5,110,21.7
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Children in Need,3847,736.5,3641,697.1,2049,392.3,1922,368,2184,418.2,2102,402.5,1663,318.4,42,8
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Children in Need,3643,682.3,3236,606,1814,339.7,1586,297,2092,391.8,1867,349.7,1551,290.5,29,5.4
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Children in Need,3889,1072.9,3479,959.8,2347,647.5,2092,577.1,2384,657.7,2138,589.8,1505,415.2,26,7.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Children in Need,3023,498.3,2911,479.9,1370,225.8,1333,219.7,1427,235.2,1401,230.9,1596,263.1,c,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Children in Need,2304,471.9,2207,452.1,974,199.5,922,188.9,854,174.9,815,166.9,1450,297,11,2.3
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Children in Need,3014,572.4,2672,507.5,1696,322.1,1463,277.9,1616,306.9,1439,273.3,1398,265.5,59,11.2
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Children in Need,1887,426.2,1811,409,879,198.5,843,190.4,822,185.7,806,182,1065,240.5,c,c
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Children in Need,3536,524.4,3340,495.4,1580,234.3,1513,224.4,1444,214.2,1401,207.8,2092,310.3,60,8.9
2014,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Children in Need,6873,1022.9,6201,922.9,4028,599.5,3612,537.6,4199,624.9,3811,567.2,2674,398,230,34.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Children in Need,2288,465.9,2173,442.5,1140,232.1,1084,220.7,1184,241.1,1140,232.1,1104,224.8,69,14.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Children in Need,7077,510.5,6737,485.9,3573,257.7,3422,246.8,2894,208.7,2810,202.7,4183,301.7,104,7.5
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Children in Need,3263,715.1,2905,636.6,2012,440.9,1813,397.3,2011,440.7,1834,401.9,1252,274.4,28,6.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Children in Need,7496,1160.6,6416,993.4,4405,682,3682,570.1,5257,813.9,4494,695.8,2239,346.7,217,33.6
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Children in Need,4772,755.4,4316,683.2,2759,436.7,2562,405.5,2833,448.4,2614,413.8,1939,306.9,468,74.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Children in Need,5258,943,5205,933.5,2107,377.9,2059,369.3,2068,370.9,2062,369.8,3190,572.1,34,6.1
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Children in Need,5517,563.7,5160,527.2,2819,288,2639,269.6,2804,286.5,2653,271.1,2713,277.2,117,12
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Children in Need,14426,911,13174,832,8045,508.1,7413,468.1,7480,472.4,7043,444.8,6946,438.7,708,44.7
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Children in Need,4410,1286.7,4031,1176.1,2444,713.1,2345,684.2,2044,596.4,1976,576.5,2366,690.3,37,10.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Children in Need,1336,379.3,1311,372.2,619,175.8,607,172.4,565,160.4,558,158.4,771,218.9,89,25.3
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Children in Need,5442,460.5,5132,434.2,2181,184.5,2088,176.7,2784,235.6,2694,227.9,2658,224.9,c,c
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Children in Need,4604,820.4,4246,756.6,2804,499.7,2600,463.3,2753,490.6,2593,462.1,1851,329.8,c,c
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Children in Need,8216,723.4,7572,666.7,4424,389.5,4126,363.3,4129,363.5,3865,340.3,4087,359.8,202,17.8
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Children in Need,8754,1271.4,7728,1122.4,5458,792.7,4944,718.1,5044,732.6,4566,663.2,3710,538.8,697,101.2
2014,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Children in Need,1990,553.4,1908,530.6,812,225.8,794,220.8,724,201.3,715,198.8,1266,352,165,45.9
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Children in Need,3997,692,3831,663.2,1871,323.9,1830,316.8,1431,247.7,1411,244.3,2566,444.2,566,98
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Children in Need,9638,624.1,9002,582.9,5396,349.4,5098,330.1,5137,332.6,4906,317.7,4501,291.5,344,22.3
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Children in Need,4183,519.2,3981,494.1,1715,212.9,1621,201.2,2263,280.9,2178,270.3,1920,238.3,104,12.9
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Children in Need,6005,448.1,5807,433.4,3629,270.8,3479,259.6,1114,83.1,1056,78.8,4891,365,845,63.1
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Children in Need,8397,596.9,7713,548.3,5056,359.4,4687,333.2,4673,332.2,4378,311.2,3724,264.7,647,46
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Children in Need,10282,645.6,9527,598.2,6612,415.2,6071,381.2,5516,346.4,5136,322.5,4766,299.3,401,25.2
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Children in Need,6883,1084,6251,984.4,5056,796.2,4490,707.1,3461,545,3194,503,3422,538.9,66,10.4
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Children in Need,10398,643.3,9851,609.4,6639,410.7,6459,399.6,3269,202.2,3203,198.2,7129,441,385,23.8
2014,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Children in Need,425,536.7,399,503.9,179,226,170,214.7,175,221,173,218.5,250,315.7,9,11.4
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Children in Need,15713,559.1,14862,528.9,8634,307.2,8196,291.7,6590,234.5,6344,225.7,9123,324.6,932,33.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Children in Need,6943,961.3,6536,905,3939,545.4,3784,523.9,2306,319.3,2211,306.1,4637,642,114,15.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Children in Need,5579,827.6,5275,782.5,2533,375.7,2392,354.8,2317,343.7,2223,329.8,3262,483.9,397,58.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Children in Need,3086,865.1,2747,770.1,1941,544.1,1732,485.5,1848,518,1669,467.9,1238,347,131,36.7
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Children in Need,5587,717.8,5198,667.8,3288,422.4,3028,389,3593,461.6,3401,436.9,1994,256.2,142,18.2
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Children in Need,2099,350.5,1998,333.6,920,153.6,898,149.9,834,139.2,814,135.9,1265,211.2,54,9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Children in Need,3090,683.9,2979,659.3,1567,346.8,1519,336.2,1241,274.7,1222,270.5,1849,409.2,66,14.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Children in Need,11209,661.1,10403,613.5,6454,380.6,6080,358.6,4595,271,4332,255.5,6614,390.1,297,17.5
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Children in Need,5372,969.8,5065,914.3,2708,488.9,2616,472.2,1991,359.4,1922,347,3381,610.3,244,44
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Children in Need,3251,835.9,2883,741.3,2009,516.6,1733,445.6,1851,475.9,1676,430.9,1400,360,18,4.6
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Children in Need,7392,1159.6,6593,1034.3,5085,797.7,4524,709.7,4568,716.6,4211,660.6,2824,443,312,48.9
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Children in Need,7153,637.6,6371,567.9,4124,367.6,3526,314.3,3364,299.9,3050,271.9,3788,337.7,76,6.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Children in Need,4509,790.9,4183,733.7,2669,468.1,2473,433.8,2260,396.4,2140,375.4,2249,394.5,250,43.8
2014,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Children in Need,5446,472.9,5252,456,2397,208.1,2331,202.4,1746,151.6,1712,148.7,3700,321.3,64,5.6
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Children in Need,2407,650,2262,610.9,1204,325.2,1143,308.7,1052,284.1,999,269.8,1355,365.9,142,38.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Children in Need,5299,410.8,5116,396.6,2812,218,2707,209.8,2322,180,2277,176.5,2977,230.8,0,0
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Children in Need,2884,498.5,2757,476.5,1344,232.3,1298,224.3,1343,232.1,1311,226.6,1541,266.3,172,29.7
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Children in Need,12979,435.6,11994,402.5,6570,220.5,6097,204.6,6567,220.4,6149,206.3,6412,215.2,670,22.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Children in Need,12525,485.8,11648,451.7,7131,276.6,6580,255.2,6643,257.6,6243,242.1,5882,228.1,143,5.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Children in Need,4565,842.7,4438,819.2,2112,389.9,2063,380.8,1157,213.6,1138,210.1,3408,629.1,473,87.3
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Children in Need,9284,561.2,8678,524.6,8466,511.8,7862,475.2,2606,157.5,2578,155.8,6678,403.7,499,30.2
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Children in Need,3653,784.7,3338,717,2078,446.4,1871,401.9,1888,405.6,1749,375.7,1765,379.1,44,9.5
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Children in Need,2022,535.1,1885,498.9,999,264.4,925,244.8,965,255.4,926,245.1,1057,279.7,38,10.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Children in Need,9130,611.6,8135,545,5687,381,5083,340.5,5641,377.9,5068,339.5,3489,233.7,240,16.1
2014,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Children in Need,3020,765.2,2788,706.4,1716,434.8,1565,396.5,1566,396.8,1464,370.9,1454,368.4,28,7.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Children in Need,1425,526.1,1353,499.5,748,276.2,721,266.2,651,240.4,627,231.5,774,285.8,47,17.4
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Children in Need,3351,667.2,3140,625.2,1764,351.2,1680,334.5,1555,309.6,1486,295.9,1796,357.6,123,24.5
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Children in Need,6007,511.9,5271,449.2,4070,346.8,3610,307.6,3590,305.9,3213,273.8,2417,206,118,10.1
2014,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Children in Need,11666,1119.8,10449,1003,6184,593.6,5309,509.6,7341,704.6,6478,621.8,4325,415.1,332,31.9
